DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2017-01-04 19:10:00,nan,nan,nan
2017-01-04 19:20:00,43388.35443,27403.03951,25972.04819
2017-01-04 19:30:00,42592.40506,nan,25740.72289
2017-01-04 19:40:00,nan,27122.18845,nan
2017-01-04 19:50:00,42397.97468,27052.88754,25515.18072
2017-01-04 20:00:00,nan,27118.54103,25497.83133
2017-01-04 20:10:00,42501.26582,nan,25902.6506
2017-01-04 20:20:00,42774.68354,nan,nan
2017-01-04 20:30:00,nan,27351.97568,25891.08434
2017-01-04 20:40:00,nan,nan,25792.77108
2017-01-04 20:50:00,nan,27009.11854,nan
2017-01-04 21:00:00,41456.20253,nan,25879.51807
2017-01-04 21:10:00,41055.18987,26761.09422,nan
2017-01-04 21:20:00,nan,nan,nan
2017-01-04 21:30:00,40210.63291,26017.02128,25087.22892
2017-01-04 21:40:00,39293.16456,nan,25000.48193
2017-01-04 21:50:00,38624.81013,25174.46809,24676.62651
2017-01-04 22:00:00,38357.46835,24897.26444,nan
2017-01-04 22:10:00,37531.13924,24605.47112,23803.37349
2017-01-04 22:20:00,nan,nan,nan
2017-01-04 22:30:00,36188.35443,23657.14286,23045.78313
2017-01-04 22:40:00,35064.3038,nan,22502.16867
2017-01-04 22:50:00,nan,nan,21883.37349
2017-01-04 23:00:00,33302.27848,21895.44073,nan
2017-01-04 23:10:00,nan,21413.98176,20929.15663
2017-01-04 23:20:00,31339.74684,20877.81155,nan
2017-01-04 23:30:00,30343.29114,20432.82675,nan
2017-01-04 23:40:00,29595.94937,nan,19437.10843
2017-01-04 23:50:00,nan,19455.31915,18812.53012
2017-01-05 00:00:00,27663.79747,nan,18344.09639
2017-01-05 00:10:00,nan,18258.96657,nan
2017-01-05 00:20:00,26205.56962,17741.03343,nan
2017-01-05 00:30:00,25622.27848,nan,16863.61446
2017-01-05 00:40:00,25130.12658,16847.41641,nan
2017-01-05 00:50:00,24540.75949,16500.91185,16279.51807
2017-01-05 01:00:00,nan,16245.59271,16001.92771
2017-01-05 01:10:00,23811.64557,15895.44073,15764.81928
2017-01-05 01:20:00,23398.48101,15541.64134,nan
2017-01-05 01:30:00,23021.77215,15034.65046,15383.13253
2017-01-05 01:40:00,nan,14680.85106,15105.54217
2017-01-05 01:50:00,nan,14713.67781,15030.36145
2017-01-05 02:00:00,20937.72152,14286.93009,nan
2017-01-05 02:10:00,nan,nan,14642.89157
2017-01-05 02:20:00,21994.93671,nan,14463.61446
2017-01-05 02:30:00,21757.97468,13710.6383,14301.68675
2017-01-05 02:40:00,nan,nan,14238.07229
2017-01-05 02:50:00,21393.41772,nan,nan
2017-01-05 03:00:00,21302.27848,nan,14018.31325
2017-01-05 03:10:00,21356.96203,nan,14116.62651
2017-01-05 03:20:00,21022.78481,13520.97264,nan
2017-01-05 03:30:00,nan,nan,13925.78313
2017-01-05 03:40:00,20870.88608,nan,nan
2017-01-05 03:50:00,20889.11392,13429.78723,nan
2017-01-05 04:00:00,20876.96203,13334.95441,nan
2017-01-05 04:10:00,nan,13356.83891,nan
2017-01-05 04:20:00,20737.21519,13415.19757,13630.84337
2017-01-05 04:30:00,nan,nan,13781.20482
2017-01-05 04:40:00,20949.87342,13484.49848,13908.43373
2017-01-05 04:50:00,nan,nan,nan
2017-01-05 05:00:00,21144.3038,13776.29179,13966.26506
2017-01-05 05:10:00,21247.59494,13750.75988,nan
2017-01-05 05:20:00,nan,nan,nan
2017-01-05 05:30:00,nan,14148.32827,14440.48193
2017-01-05 05:40:00,nan,14228.57143,nan
2017-01-05 05:50:00,22402.02532,14648.02432,nan
2017-01-05 06:00:00,23179.74684,15271.73252,nan
2017-01-05 06:10:00,23598.98734,15297.26444,15180.72289
2017-01-05 06:20:00,nan,nan,15018.79518
2017-01-05 06:30:00,24224.81013,15527.05167,14851.08434
2017-01-05 06:40:00,nan,nan,14972.53012
2017-01-05 06:50:00,24613.67089,15855.31915,15036.14458
2017-01-05 07:00:00,24431.39241,15953.79939,14845.3012
2017-01-05 07:10:00,nan,16314.89362,14151.3253
2017-01-05 07:20:00,24328.10127,nan,12948.43373
2017-01-05 07:30:00,nan,15829.78723,12133.01205
2017-01-05 07:40:00,24103.29114,15468.69301,nan
2017-01-05 07:50:00,23817.72152,15563.52584,11415.90361
2017-01-05 08:00:00,24121.51899,15654.71125,11473.73494
2017-01-05 08:10:00,nan,16085.10638,nan
2017-01-05 08:20:00,25312.40506,nan,11676.14458
2017-01-05 08:30:00,nan,17150.15198,nan
2017-01-05 08:40:00,26053.67089,17576.8997,12549.39759
2017-01-05 08:50:00,26223.79747,17788.44985,nan
2017-01-05 09:00:00,27153.41772,nan,nan
2017-01-05 09:10:00,nan,18299.08815,nan
2017-01-05 09:20:00,28064.81013,nan,13607.71084
2017-01-05 09:30:00,nan,18959.27052,13815.90361
2017-01-05 09:40:00,29194.93671,19389.66565,13914.21687
2017-01-05 09:50:00,29474.43038,19677.81155,14186.0241
2017-01-05 10:00:00,nan,19747.11246,nan
2017-01-05 10:10:00,29766.07595,19929.48328,14700.72289
2017-01-05 10:20:00,30416.20253,20345.28875,14793.25301
2017-01-05 10:30:00,31218.22785,20524.01216,nan
2017-01-05 10:40:00,31552.40506,20739.20973,nan
2017-01-05 10:50:00,31904.81013,nan,15284.81928
2017-01-05 11:00:00,31989.87342,nan,15597.10843
2017-01-05 11:10:00,32293.67089,21133.1307,15903.61446
2017-01-05 11:20:00,32494.17722,nan,nan
2017-01-05 11:30:00,32773.67089,nan,16152.28916
2017-01-05 11:40:00,32907.34177,nan,nan
2017-01-05 11:50:00,32791.89873,21093.00912,nan
2017-01-05 12:00:00,nan,nan,16163.85542
2017-01-05 12:10:00,33144.3038,21403.03951,16198.55422
2017-01-05 12:20:00,33642.53165,21939.20973,16348.91566
2017-01-05 12:30:00,33770.12658,22092.40122,16614.93976
2017-01-05 12:40:00,33417.72152,nan,nan
2017-01-05 12:50:00,33618.22785,22055.92705,16944.57831
2017-01-05 13:00:00,nan,21724.01216,17002.40964
2017-01-05 13:10:00,nan,21906.38298,17106.50602
2017-01-05 13:20:00,nan,21610.94225,17256.86747
2017-01-05 13:30:00,33593.92405,21665.6535,17158.55422
2017-01-05 13:40:00,33575.6962,nan,17129.63855
2017-01-05 13:50:00,33211.13924,21519.75684,nan
2017-01-05 14:00:00,33022.78481,nan,17002.40964
2017-01-05 14:10:00,33016.70886,21523.40426,nan
2017-01-05 14:20:00,32822.27848,nan,16990.84337
2017-01-05 14:30:00,32554.93671,21680.24316,nan
2017-01-05 14:40:00,32457.72152,nan,nan
2017-01-05 14:50:00,32299.74684,21654.71125,nan
2017-01-05 15:00:00,32135.6962,21315.50152,16684.33735
2017-01-05 15:10:00,32208.60759,21479.63526,16487.71084
2017-01-05 15:20:00,nan,21662.00608,16244.81928
2017-01-05 15:30:00,31801.51899,nan,nan
2017-01-05 15:40:00,32020.25316,21534.3465,16169.63855
2017-01-05 15:50:00,31862.27848,21235.25836,nan
2017-01-05 16:00:00,31661.77215,21093.00912,nan
2017-01-05 16:10:00,nan,nan,15874.6988
2017-01-05 16:20:00,nan,nan,15874.6988
2017-01-05 16:30:00,31418.73418,nan,15944.09639
2017-01-05 16:40:00,31740.75949,21001.82371,16163.85542
2017-01-05 16:50:00,32117.46835,21173.25228,16360.48193
2017-01-05 17:00:00,nan,21512.46201,17204.81928
2017-01-05 17:10:00,33612.1519,22489.9696,18529.15663
2017-01-05 17:20:00,nan,23503.95137,21663.61446
2017-01-05 17:30:00,38813.16456,25163.52584,23664.57831
2017-01-05 17:40:00,41140.25316,nan,nan
2017-01-05 17:50:00,42580.25316,nan,24913.73494
2017-01-05 18:00:00,43248.60759,27384.80243,25416.86747
2017-01-05 18:10:00,nan,27319.14894,nan
2017-01-05 18:20:00,43661.77215,nan,nan
2017-01-05 18:30:00,43831.89873,27184.19453,25792.77108
2017-01-05 18:40:00,43716.4557,27206.07903,25648.19277
2017-01-05 18:50:00,nan,27184.19453,25879.51807
2017-01-05 19:00:00,43704.3038,27133.1307,25804.33735
2017-01-05 19:10:00,43710.37975,27257.14286,25613.49398
2017-01-05 19:20:00,nan,27625.53191,nan
2017-01-05 19:30:00,43236.4557,27155.0152,nan
2017-01-05 19:40:00,43072.40506,26928.87538,nan
2017-01-05 19:50:00,nan,26965.34954,25538.31325
2017-01-05 20:00:00,nan,26815.80547,25480.48193
2017-01-05 20:10:00,nan,nan,25723.37349
2017-01-05 20:20:00,43187.8481,27337.38602,25821.68675
2017-01-05 20:30:00,nan,27034.65046,25943.13253
2017-01-05 20:40:00,42890.12658,nan,25717.59036
2017-01-05 20:50:00,42586.32911,26764.74164,25636.62651
2017-01-05 21:00:00,41924.05063,26571.42857,nan
2017-01-05 21:10:00,41577.72152,26330.69909,nan
2017-01-05 21:20:00,41134.17722,26221.2766,nan
2017-01-05 21:30:00,40253.16456,nan,24867.46988
2017-01-05 21:40:00,39366.07595,25466.2614,24537.83133
2017-01-05 21:50:00,nan,25214.58967,24451.08434
2017-01-05 22:00:00,nan,nan,24532.04819
2017-01-05 22:10:00,37974.68354,24806.07903,nan
2017-01-05 22:20:00,37269.87342,24138.60182,nan
2017-01-05 22:30:00,nan,23879.63526,nan
2017-01-05 22:40:00,35969.62025,nan,22750.84337
2017-01-05 22:50:00,35179.74684,22851.06383,nan
2017-01-05 23:00:00,nan,22303.95137,21709.87952
2017-01-05 23:10:00,33271.89873,21837.08207,nan
2017-01-05 23:20:00,32427.34177,21071.12462,20773.01205
2017-01-05 23:30:00,31394.43038,nan,20431.80723
2017-01-05 23:40:00,nan,nan,19847.71084
2017-01-05 23:50:00,nan,19575.68389,18945.54217
2017-01-06 00:00:00,nan,nan,18176.38554
2017-01-06 00:10:00,28149.87342,nan,17742.6506
2017-01-06 00:20:00,27578.73418,18102.12766,17690.60241
2017-01-06 00:30:00,26873.92405,17642.55319,nan
2017-01-06 00:40:00,26102.27848,17179.33131,16713.25301
2017-01-06 00:50:00,25707.34177,16858.35866,16481.92771
2017-01-06 01:00:00,25045.06329,16314.89362,16082.89157
2017-01-06 01:10:00,24370.63291,nan,15816.86747
2017-01-06 01:20:00,24078.98734,15818.84498,15371.56627
2017-01-06 01:30:00,23653.67089,15264.43769,15238.55422
2017-01-06 01:40:00,23544.3038,nan,nan
2017-01-06 01:50:00,23118.98734,nan,15018.79518
2017-01-06 02:00:00,23052.1519,nan,14839.51807
2017-01-06 02:10:00,22663.29114,nan,14590.84337
2017-01-06 02:20:00,22231.89873,14633.43465,14417.3494
2017-01-06 02:30:00,nan,nan,14382.6506
2017-01-06 02:40:00,21836.96203,14243.16109,14463.61446
2017-01-06 02:50:00,21970.63291,14057.14286,14376.86747
2017-01-06 03:00:00,21988.86076,13947.72036,14209.15663
2017-01-06 03:10:00,22013.16456,14009.72644,14041.44578
2017-01-06 03:20:00,21788.35443,13984.19453,14110.84337
2017-01-06 03:30:00,nan,13871.12462,14122.40964
2017-01-06 03:40:00,21678.98734,13980.54711,14116.62651
2017-01-06 03:50:00,21867.34177,nan,13960.48193
2017-01-06 04:00:00,21727.59494,13947.72036,nan
2017-01-06 04:10:00,21496.70886,nan,nan
2017-01-06 04:20:00,21472.40506,nan,13972.04819
2017-01-06 04:30:00,21302.27848,13732.5228,13896.86747
2017-01-06 04:40:00,21241.51899,13823.70821,nan
2017-01-06 04:50:00,21478.48101,13944.07295,13954.6988
2017-01-06 05:00:00,nan,14122.79635,nan
2017-01-06 05:10:00,21606.07595,nan,14099.27711
2017-01-06 05:20:00,21745.82278,nan,14197.59036
2017-01-06 05:30:00,21946.32911,14385.41033,14330.60241
2017-01-06 05:40:00,22268.35443,14706.38298,14550.36145
2017-01-06 05:50:00,22815.18987,15246.20061,nan
2017-01-06 06:00:00,nan,15807.90274,15267.46988
2017-01-06 06:10:00,23659.74684,nan,nan
2017-01-06 06:20:00,23708.35443,nan,14799.03614
2017-01-06 06:30:00,23872.40506,15851.67173,nan
2017-01-06 06:40:00,24188.35443,16176.29179,nan
2017-01-06 06:50:00,24236.96203,16026.74772,14573.49398
2017-01-06 07:00:00,nan,15953.79939,14342.16867
2017-01-06 07:10:00,nan,nan,13734.93976
2017-01-06 07:20:00,24054.68354,16358.66261,nan
2017-01-06 07:30:00,23902.78481,16081.45897,12213.9759
2017-01-06 07:40:00,23331.64557,nan,11369.63855
2017-01-06 07:50:00,22687.59494,nan,11074.6988
2017-01-06 08:00:00,23088.60759,nan,nan
2017-01-06 08:10:00,24115.44304,16344.07295,nan
2017-01-06 08:20:00,24686.58228,16511.8541,nan
2017-01-06 08:30:00,25306.32911,17157.44681,12144.57831
2017-01-06 08:40:00,nan,nan,12323.85542
2017-01-06 08:50:00,26327.08861,nan,12532.04819
2017-01-06 09:00:00,26995.44304,nan,13029.39759
2017-01-06 09:10:00,27372.1519,nan,13249.15663
2017-01-06 09:20:00,28046.58228,18612.76596,nan
2017-01-06 09:30:00,28550.88608,nan,nan
2017-01-06 09:40:00,nan,19196.35258,13873.73494
2017-01-06 09:50:00,29456.20253,19637.68997,14058.79518
2017-01-06 10:00:00,nan,19772.64438,nan
2017-01-06 10:10:00,nan,20192.09726,14440.48193
2017-01-06 10:20:00,31224.3038,20359.87842,14648.6747
2017-01-06 10:30:00,31850.12658,20538.60182,15111.3253
2017-01-06 10:40:00,32147.8481,nan,15371.56627
2017-01-06 10:50:00,nan,21534.3465,nan
2017-01-06 11:00:00,nan,nan,nan
2017-01-06 11:10:00,nan,22004.86322,15701.20482
2017-01-06 11:20:00,33271.89873,21950.15198,15961.44578
2017-01-06 11:30:00,33332.65823,22063.22188,16140.72289
2017-01-06 11:40:00,33454.17722,nan,16192.77108
2017-01-06 11:50:00,nan,22008.51064,16175.42169
2017-01-06 12:00:00,32943.79747,21990.27356,16476.14458
2017-01-06 12:10:00,32737.21519,21986.62614,16632.28916
2017-01-06 12:20:00,32482.02532,21775.07599,16690.12048
2017-01-06 12:30:00,31880.50633,21479.63526,16672.77108
2017-01-06 12:40:00,31831.89873,nan,16481.92771
2017-01-06 12:50:00,31813.67089,nan,16586.0241
2017-01-06 13:00:00,nan,nan,nan
2017-01-06 13:10:00,32409.11392,21680.24316,16811.56627
2017-01-06 13:20:00,33022.78481,21902.73556,nan
2017-01-06 13:30:00,32913.41772,nan,16678.55422
2017-01-06 13:40:00,nan,nan,16678.55422
2017-01-06 13:50:00,32567.08861,nan,16481.92771
2017-01-06 14:00:00,nan,nan,nan
2017-01-06 14:10:00,32530.63291,21753.19149,nan
2017-01-06 14:20:00,nan,nan,16244.81928
2017-01-06 14:30:00,nan,21461.39818,16279.51807
2017-01-06 14:40:00,32062.78481,21246.20061,16077.10843
2017-01-06 14:50:00,32050.63291,21308.20669,15961.44578
2017-01-06 15:00:00,nan,nan,15949.87952
2017-01-06 15:10:00,31758.98734,21636.47416,16065.54217
2017-01-06 15:20:00,nan,nan,16065.54217
2017-01-06 15:30:00,31528.10127,nan,nan
2017-01-06 15:40:00,31491.64557,21731.30699,15961.44578
2017-01-06 15:50:00,31084.55696,nan,nan
2017-01-06 16:00:00,nan,21570.82067,15701.20482
2017-01-06 16:10:00,nan,21348.32827,nan
2017-01-06 16:20:00,31406.58228,nan,nan
2017-01-06 16:30:00,31807.59494,20990.88146,nan
2017-01-06 16:40:00,32232.91139,21282.67477,15828.43373
2017-01-06 16:50:00,32348.35443,nan,16314.21687
2017-01-06 17:00:00,nan,21727.65957,nan
2017-01-06 17:10:00,33915.94937,nan,18373.01205
2017-01-06 17:20:00,35617.21519,nan,20732.53012
2017-01-06 17:30:00,nan,24889.9696,22693.01205
2017-01-06 17:40:00,nan,nan,nan
2017-01-06 17:50:00,nan,26994.52888,nan
2017-01-06 18:00:00,42610.63291,27129.48328,24427.95181
2017-01-06 18:10:00,43035.94937,27395.74468,24641.92771
2017-01-06 18:20:00,43175.6962,nan,nan
2017-01-06 18:30:00,nan,27187.84195,25162.40964
2017-01-06 18:40:00,nan,27147.72036,25012.04819
2017-01-06 18:50:00,42756.4557,26914.28571,25075.66265
2017-01-06 19:00:00,nan,nan,nan
2017-01-06 19:10:00,42385.82278,26885.10638,nan
2017-01-06 19:20:00,42355.44304,26958.05471,25353.25301
2017-01-06 19:30:00,42282.53165,26844.9848,25405.3012
2017-01-06 19:40:00,42136.70886,nan,25220.24096
2017-01-06 19:50:00,nan,26476.59574,nan
2017-01-06 20:00:00,nan,26527.65957,25451.56627
2017-01-06 20:10:00,nan,26673.55623,nan
2017-01-06 20:20:00,42130.63291,26618.84498,nan
2017-01-06 20:30:00,42106.32911,26407.29483,nan
2017-01-06 20:40:00,nan,26538.60182,25561.44578
2017-01-06 20:50:00,nan,26582.37082,25659.75904
2017-01-06 21:00:00,41334.68354,26348.93617,25411.08434
2017-01-06 21:10:00,41061.26582,nan,25347.46988
2017-01-06 21:20:00,40538.73418,26206.68693,25197.10843
2017-01-06 21:30:00,39700.25316,nan,nan
2017-01-06 21:40:00,39353.92405,25396.96049,24040.48193
2017-01-06 21:50:00,38934.68354,nan,23994.21687
2017-01-06 22:00:00,38090.12658,24806.07903,23647.22892
2017-01-06 22:10:00,37494.68354,nan,23444.81928
2017-01-06 22:20:00,nan,23872.34043,22970.60241
2017-01-06 22:30:00,nan,23372.64438,22507.95181
2017-01-06 22:40:00,35653.67089,23193.92097,22311.3253
2017-01-06 22:50:00,34894.17722,22821.8845,22004.81928
2017-01-06 23:00:00,33551.39241,nan,nan
2017-01-06 23:10:00,nan,21702.12766,20842.40964
2017-01-06 23:20:00,32002.02532,20914.28571,nan
2017-01-06 23:30:00,nan,nan,20038.55422
2017-01-06 23:40:00,nan,19779.93921,19373.49398
2017-01-06 23:50:00,29760.0,19517.32523,nan
2017-01-07 00:00:00,28927.59494,18875.37994,nan
2017-01-07 00:10:00,28052.65823,nan,18153.25301
2017-01-07 00:20:00,nan,nan,17551.80723
2017-01-07 00:30:00,26831.39241,17445.59271,nan
2017-01-07 00:40:00,26363.5443,17186.62614,16684.33735
2017-01-07 00:50:00,25768.10127,16851.06383,16348.91566
2017-01-07 01:00:00,nan,16431.61094,16181.20482
2017-01-07 01:10:00,24322.02532,16238.29787,nan
2017-01-07 01:20:00,23860.25316,15658.35866,15585.54217
2017-01-07 01:30:00,23690.12658,nan,15423.61446
2017-01-07 01:40:00,nan,15107.59878,nan
2017-01-07 01:50:00,23337.72152,14888.7538,nan
2017-01-07 02:00:00,23027.8481,14753.79939,14856.86747
2017-01-07 02:10:00,22717.97468,14476.59574,nan
2017-01-07 02:20:00,22711.89873,nan,nan
2017-01-07 02:30:00,22487.08861,nan,nan
2017-01-07 02:40:00,nan,nan,14544.57831
2017-01-07 02:50:00,22171.13924,14159.27052,nan
2017-01-07 03:00:00,21873.41772,14009.72644,14463.61446
2017-01-07 03:10:00,21830.88608,13900.30395,14313.25301
2017-01-07 03:20:00,nan,13918.54103,14099.27711
2017-01-07 03:30:00,nan,13838.29787,nan
2017-01-07 03:40:00,nan,13736.17021,nan
2017-01-07 03:50:00,21642.53165,13805.47112,14110.84337
2017-01-07 04:00:00,21508.86076,13776.29179,14000.96386
2017-01-07 04:10:00,nan,13841.94529,13977.83133
2017-01-07 04:20:00,21332.65823,13739.81763,nan
2017-01-07 04:30:00,21338.73418,13772.64438,nan
2017-01-07 04:40:00,21557.46835,13878.41945,nan
2017-01-07 04:50:00,21794.43038,13809.11854,nan
2017-01-07 05:00:00,nan,14013.37386,nan
2017-01-07 05:10:00,nan,14126.44377,14544.57831
2017-01-07 05:20:00,21873.41772,14286.93009,nan
2017-01-07 05:30:00,22043.5443,14265.04559,14694.93976
2017-01-07 05:40:00,22414.17722,14472.94833,14775.90361
2017-01-07 05:50:00,nan,nan,15255.90361
2017-01-07 06:00:00,nan,nan,15597.10843
2017-01-07 06:10:00,23592.91139,15457.75076,15313.73494
2017-01-07 06:20:00,23793.41772,15311.8541,15186.50602
2017-01-07 06:30:00,nan,nan,15088.19277
2017-01-07 06:40:00,23969.62025,nan,15001.44578
2017-01-07 06:50:00,23641.51899,14644.3769,14868.43373
2017-01-07 07:00:00,nan,14294.22492,14671.80723
2017-01-07 07:10:00,23204.05063,nan,13879.51807
2017-01-07 07:20:00,23082.53165,14378.1155,13081.44578
2017-01-07 07:30:00,23009.62025,13812.76596,12092.53012
2017-01-07 07:40:00,23046.07595,nan,nan
2017-01-07 07:50:00,22730.12658,13692.40122,11045.78313
2017-01-07 08:00:00,23021.77215,nan,10959.03614
2017-01-07 08:10:00,nan,14553.19149,11306.0241
2017-01-07 08:20:00,24291.64557,nan,11589.39759
2017-01-07 08:30:00,24783.79747,15319.14894,nan
2017-01-07 08:40:00,25512.91139,nan,12231.3253
2017-01-07 08:50:00,nan,15826.13982,nan
2017-01-07 09:00:00,nan,16526.44377,nan
2017-01-07 09:10:00,nan,17376.29179,nan
2017-01-07 09:20:00,nan,16227.35562,13630.84337
2017-01-07 09:30:00,30926.58228,16526.44377,13839.03614
2017-01-07 09:40:00,31236.4557,16737.99392,14024.09639
2017-01-07 09:50:00,31649.62025,17007.90274,nan
2017-01-07 10:00:00,32567.08861,17358.05471,14839.51807
2017-01-07 10:10:00,nan,19287.53799,nan
2017-01-07 10:20:00,31837.97468,nan,15290.60241
2017-01-07 10:30:00,32299.74684,nan,15608.6747
2017-01-07 10:40:00,nan,20305.16717,nan
2017-01-07 10:50:00,33302.27848,20440.12158,15932.53012
2017-01-07 11:00:00,33417.72152,nan,nan
2017-01-07 11:10:00,33606.07595,nan,nan
2017-01-07 11:20:00,33721.51899,21202.43161,16505.06024
2017-01-07 11:30:00,33745.82278,nan,16753.73494
2017-01-07 11:40:00,34128.60759,21319.14894,nan
2017-01-07 11:50:00,nan,nan,16909.87952
2017-01-07 12:00:00,34067.8481,nan,nan
2017-01-07 12:10:00,34456.70886,21446.80851,nan
2017-01-07 12:20:00,34371.64557,21527.05167,nan
2017-01-07 12:30:00,nan,21589.05775,17308.91566
2017-01-07 12:40:00,33946.32911,21738.60182,17349.39759
2017-01-07 12:50:00,33314.43038,21775.07599,nan
2017-01-07 13:00:00,nan,21293.61702,nan
2017-01-07 13:10:00,nan,21403.03951,17326.26506
2017-01-07 13:20:00,33496.70886,21147.72036,nan
2017-01-07 13:30:00,33466.32911,21129.48328,17401.44578
2017-01-07 13:40:00,33551.39241,21184.19453,17499.75904
2017-01-07 13:50:00,33296.20253,nan,17407.22892
2017-01-07 14:00:00,32761.51899,20622.4924,nan
2017-01-07 14:10:00,32573.16456,20684.49848,17256.86747
2017-01-07 14:20:00,32688.60759,20677.20365,17401.44578
2017-01-07 14:30:00,32457.72152,20553.19149,17493.9759
2017-01-07 14:40:00,nan,20669.90881,17742.6506
2017-01-07 14:50:00,nan,nan,nan
2017-01-07 15:00:00,31886.58228,20195.74468,nan
2017-01-07 15:10:00,nan,19860.18237,17436.14458
2017-01-07 15:20:00,31862.27848,19860.18237,17418.79518
2017-01-07 15:30:00,31455.18987,19958.66261,nan
2017-01-07 15:40:00,30969.11392,nan,nan
2017-01-07 15:50:00,30531.64557,19772.64438,nan
2017-01-07 16:00:00,30574.17722,19732.5228,17360.96386
2017-01-07 16:10:00,30562.02532,19608.51064,17204.81928
2017-01-07 16:20:00,30318.98734,19546.50456,17355.18072
2017-01-07 16:30:00,nan,19575.68389,17285.78313
2017-01-07 16:40:00,nan,nan,nan
2017-01-07 16:50:00,nan,20002.43161,17667.46988
2017-01-07 17:00:00,31746.83544,20710.0304,18477.10843
2017-01-07 17:10:00,nan,21107.59878,19789.87952
2017-01-07 17:20:00,34541.77215,22088.7538,21999.03614
2017-01-07 17:30:00,37367.08861,nan,23757.10843
2017-01-07 17:40:00,39657.72152,25178.1155,nan
2017-01-07 17:50:00,41006.58228,25787.23404,25330.12048
2017-01-07 18:00:00,41468.35443,nan,25781.20482
2017-01-07 18:10:00,41589.87342,nan,25873.73494
2017-01-07 18:20:00,41662.78481,26130.09119,25758.07229
2017-01-07 18:30:00,41559.49367,nan,nan
2017-01-07 18:40:00,41535.18987,25911.2462,25862.16867
2017-01-07 18:50:00,41687.08861,nan,nan
2017-01-07 19:00:00,41480.50633,25882.06687,25908.43373
2017-01-07 19:10:00,40976.20253,25688.7538,25867.95181
2017-01-07 19:20:00,nan,nan,26000.96386
2017-01-07 19:30:00,nan,nan,26145.54217
2017-01-07 19:40:00,40429.36709,25801.82371,25821.68675
2017-01-07 19:50:00,40757.46835,25422.4924,25434.21687
2017-01-07 20:00:00,nan,25455.31915,nan
2017-01-07 20:10:00,nan,25108.81459,25578.79518
2017-01-07 20:20:00,nan,nan,25468.91566
2017-01-07 20:30:00,40800.0,nan,nan
2017-01-07 20:40:00,40490.12658,25243.769,25463.13253
2017-01-07 20:50:00,40490.12658,nan,25636.62651
2017-01-07 21:00:00,nan,24970.21277,25601.92771
2017-01-07 21:10:00,40034.43038,24838.90578,25457.3494
2017-01-07 21:20:00,39590.88608,nan,25150.84337
2017-01-07 21:30:00,nan,24536.17021,25029.39759
2017-01-07 21:40:00,38497.21519,24240.72948,24728.6747
2017-01-07 21:50:00,37816.70886,23894.22492,24404.81928
2017-01-07 22:00:00,37549.36709,23923.40426,nan
2017-01-07 22:10:00,nan,nan,nan
2017-01-07 22:20:00,nan,nan,23635.66265
2017-01-07 22:30:00,35671.89873,22723.40426,23433.25301
2017-01-07 22:40:00,35021.77215,22096.04863,nan
2017-01-07 22:50:00,34468.86076,21614.58967,22548.43373
2017-01-07 23:00:00,nan,nan,22074.21687
2017-01-07 23:10:00,32955.94937,20844.9848,21727.22892
2017-01-07 23:20:00,31868.35443,nan,21339.75904
2017-01-07 23:30:00,30914.43038,19809.11854,20686.26506
2017-01-07 23:40:00,30203.5443,19546.50456,20298.79518
2017-01-07 23:50:00,29401.51899,19145.28875,19870.84337
2017-01-08 00:00:00,nan,nan,19032.28916
2017-01-08 00:10:00,27791.39241,17934.3465,18639.03614
2017-01-08 00:20:00,26831.39241,17536.77812,18060.72289
2017-01-08 00:30:00,nan,17310.6383,17626.98795
2017-01-08 00:40:00,nan,nan,17141.20482
2017-01-08 00:50:00,24966.07595,16508.20669,16730.60241
2017-01-08 01:00:00,24631.89873,nan,16516.62651
2017-01-08 01:10:00,nan,nan,nan
2017-01-08 01:20:00,23854.17722,nan,nan
2017-01-08 01:30:00,nan,nan,15967.22892
2017-01-08 01:40:00,23009.62025,15147.72036,15851.56627
2017-01-08 01:50:00,22736.20253,nan,nan
2017-01-08 02:00:00,22183.29114,14684.49848,15400.48193
2017-01-08 02:10:00,22152.91139,nan,15209.63855
2017-01-08 02:20:00,nan,14060.79027,15076.62651
2017-01-08 02:30:00,nan,13973.25228,15105.54217
2017-01-08 02:40:00,21612.1519,13703.34347,nan
2017-01-08 02:50:00,21593.92405,13477.20365,14538.79518
2017-01-08 03:00:00,21247.59494,nan,14666.0241
2017-01-08 03:10:00,21162.53165,13502.73556,14666.0241
2017-01-08 03:20:00,20773.67089,13371.42857,14613.9759
2017-01-08 03:30:00,nan,nan,14423.13253
2017-01-08 03:40:00,nan,13127.05167,nan
2017-01-08 03:50:00,20488.10127,nan,14301.68675
2017-01-08 04:00:00,20615.6962,13061.39818,nan
2017-01-08 04:10:00,20712.91139,13006.68693,14307.46988
2017-01-08 04:20:00,20749.36709,13043.16109,14105.06024
2017-01-08 04:30:00,20749.36709,nan,14128.19277
2017-01-08 04:40:00,20682.53165,12930.09119,14093.49398
2017-01-08 04:50:00,nan,12831.61094,14203.37349
2017-01-08 05:00:00,nan,nan,14307.46988
2017-01-08 05:10:00,nan,nan,14266.98795
2017-01-08 05:20:00,20700.75949,nan,14457.83133
2017-01-08 05:30:00,20785.82278,13105.16717,14544.57831
2017-01-08 05:40:00,21253.67089,nan,nan
